customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
CUST03646,Female,1,No,Yes,51,No,No phone service,DSL,No internet service,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),78.42,Yes
CUST03647,Female,0,No,No,47,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Mailed check,18,Yes
CUST03648,Male,1,No,Yes,67,No,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,120,No
CUST03649,Male,0,No,Yes,43,No,No phone service,No,No,No,No internet service,Yes,No,No,Two year,No,Electronic check,80.87,No
CUST03650,Male,1,No,No,16,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),80.87,No
CUST03651,Female,1,No,Yes,37,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),92.57,No
CUST03652,Male,1,No,No,9,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18,No
CUST03653,Female,0,No,No,53,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),81.93,No
CUST03654,Male,0,No,Yes,5,Yes,No phone service,No,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,39.55,No
CUST03655,Female,0,No,Yes,5,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,57.76,No
CUST03656,Female,1,No,No,51,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.08,No
CUST03657,Male,0,No,No,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,53.37,Yes
CUST03658,Female,1,Yes,No,67,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,18,Yes
CUST03659,Female,0,Yes,No,56,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.38,No
CUST03660,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.45,No
CUST03661,Female,0,No,Yes,6,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),36.85,No
CUST03662,Female,0,No,Yes,50,No,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),46.37,No
CUST03663,Female,1,Yes,No,57,No,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),64.08,No
CUST03664,Male,0,Yes,Yes,63,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,120,No
CUST03665,Male,0,Yes,Yes,25,No,No phone service,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),120,No
CUST03666,Female,1,No,Yes,57,No,No phone service,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,102.68,No
CUST03667,Male,1,No,Yes,30,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),120,Yes
CUST03668,Female,0,No,No,65,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.32,No
CUST03669,Female,0,No,Yes,12,No,Yes,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),78.18,No
CUST03670,Female,1,Yes,Yes,17,No,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,36.82,No
CUST03671,Female,1,No,Yes,12,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),18.11,No
CUST03672,Female,1,Yes,Yes,23,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),55.31,No
CUST03673,Male,0,Yes,No,56,No,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,75.73,No
CUST03674,Female,0,No,No,28,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),120,No
CUST03675,Male,0,Yes,Yes,55,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),63.22,No
CUST03676,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),74.58,Yes
CUST03677,Female,1,Yes,No,4,No,Yes,No,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),80.35,Yes
CUST03678,Female,1,Yes,No,34,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,76.17,No
CUST03679,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),120,No
CUST03680,Male,1,No,Yes,54,No,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),109.84,No
CUST03681,Male,0,Yes,No,68,No,Yes,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,70.16,No
CUST03682,Female,1,No,No,43,No,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,Two year,No,Electronic check,51.27,No
CUST03683,Male,0,Yes,Yes,37,No,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),53.12,Yes
CUST03684,Female,0,No,Yes,61,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,70.98,No
CUST03685,Female,1,No,Yes,21,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,48.68,No
CUST03686,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,97.16,No
CUST03687,Male,1,No,No,39,Yes,No,No,No,No,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),49.73,No
CUST03688,Female,0,No,Yes,25,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,116.66,Yes
CUST03689,Female,1,Yes,No,4,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),90.71,Yes
CUST03690,Female,1,No,No,53,No,No,No,No internet service,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),30.81,No
CUST03691,Female,0,Yes,Yes,48,No,Yes,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.18,No
CUST03692,Female,1,Yes,Yes,2,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),30.31,No
CUST03693,Male,0,No,No,37,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,118.18,No
CUST03694,Female,1,Yes,No,13,No,No,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,92.33,Yes
CUST03695,Female,1,No,Yes,46,No,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),120,No
CUST03696,Male,1,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),18,Yes
CUST03697,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,One year,No,Credit card (automatic),74.26,No
CUST03698,Male,0,No,No,37,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.23,Yes
CUST03699,Female,1,No,No,63,No,No phone service,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,51.43,No
CUST03700,Male,1,No,Yes,43,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.69,No
CUST03701,Male,0,No,No,69,No,No phone service,No,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),60.38,No
CUST03702,Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,113.23,Yes
CUST03703,Female,0,No,No,24,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),42.09,No
CUST03704,Female,0,Yes,No,15,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),18,No
CUST03705,Male,0,Yes,Yes,14,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,47.62,No
CUST03706,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,One year,No,Electronic check,87.2,Yes
CUST03707,Male,1,Yes,Yes,66,No,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,100.06,No
CUST03708,Female,0,Yes,No,36,No,No,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),41.31,No
CUST03709,Male,1,Yes,No,54,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),85.63,No
CUST03710,Male,0,No,Yes,37,No,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Credit card (automatic),80.54,No
CUST03711,Female,1,Yes,No,62,No,No,No,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Electronic check,76.22,No
CUST03712,Male,1,Yes,Yes,0,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),120,No
CUST03713,Male,1,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),61.4,No
CUST03714,Female,0,No,Yes,18,No,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,41.86,No
CUST03715,Male,0,No,No,51,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,72.27,No
CUST03716,Female,0,Yes,No,29,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),65.13,No
CUST03717,Female,0,No,No,54,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),97.12,No
CUST03718,Female,1,Yes,No,13,No,No phone service,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,70.23,No
CUST03719,Female,0,No,Yes,12,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),77.6,No
CUST03720,Female,1,Yes,No,26,No,Yes,No,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Mailed check,61.4,No
CUST03721,Male,1,No,Yes,8,Yes,No,No,Yes,Yes,No,No internet service,No internet service,Yes,One year,No,Electronic check,18,Yes
CUST03722,Male,0,No,Yes,40,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),75.46,No
CUST03723,Female,0,No,Yes,47,No,No phone service,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,105.43,Yes
CUST03724,Female,0,Yes,Yes,11,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),87.52,Yes
CUST03725,Male,1,Yes,No,9,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),24.56,Yes
CUST03726,Female,0,Yes,Yes,5,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,59.84,No
CUST03727,Female,1,No,No,33,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,One year,No,Mailed check,62.52,No
CUST03728,Female,0,No,No,51,No,Yes,No,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,86.63,Yes
CUST03729,Male,1,Yes,No,40,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,74.32,No
CUST03730,Male,0,No,No,5,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),18,No
CUST03731,Female,0,Yes,Yes,1,Yes,No,No,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,39.13,Yes
CUST03732,Female,1,Yes,No,14,No,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),59.1,Yes
CUST03733,Male,0,Yes,Yes,16,No,No phone service,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),50.49,Yes
CUST03734,Male,0,Yes,No,15,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),63.91,No
CUST03735,Female,0,No,No,27,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),55.74,No
CUST03736,Female,0,No,Yes,71,Yes,No,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,62.84,No
CUST03737,Male,0,No,No,9,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,93.68,Yes
CUST03738,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Mailed check,104.92,No
CUST03739,Male,0,No,No,9,No,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),65.21,No
CUST03740,Female,1,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,87.56,No
CUST03741,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,No,Credit card (automatic),82.58,No
CUST03742,Female,0,Yes,Yes,23,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.1,Yes
CUST03743,Male,0,Yes,No,18,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),90.14,No
CUST03744,Male,0,Yes,No,67,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,120,No
CUST03745,Male,1,Yes,Yes,55,Yes,Yes,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),90.93,No
CUST03746,Male,1,No,No,66,No,No,No,No internet service,Yes,Yes,No internet service,No,No,One year,No,Credit card (automatic),21.47,No
CUST03747,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,No,Bank transfer (automatic),110.3,No
CUST03748,Female,1,No,No,11,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),97.6,No
CUST03749,Male,0,No,No,17,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,96.96,Yes
CUST03750,Female,0,Yes,Yes,22,No,No phone service,DSL,No internet service,No,No,No,No,No,Two year,No,Bank transfer (automatic),30.65,Yes
CUST03751,Male,0,Yes,No,5,No,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.82,Yes
CUST03752,Male,0,No,No,52,No,No phone service,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,99.63,No
CUST03753,Male,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,One year,No,Mailed check,28.02,Yes
CUST03754,Male,1,No,Yes,65,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,91.26,No
CUST03755,Female,0,No,No,29,No,Yes,No,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),78.78,No
CUST03756,Male,1,No,Yes,8,No,No phone service,No,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,70.28,Yes
CUST03757,Male,1,No,No,41,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,67.48,No
CUST03758,Female,0,No,Yes,33,No,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,18,No
CUST03759,Male,1,No,No,39,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Two year,Yes,Mailed check,67.94,No
CUST03760,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.28,No
CUST03761,Male,0,Yes,Yes,28,No,Yes,No,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,45.28,No
CUST03762,Female,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),68.3,Yes
CUST03763,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,54.75,No
CUST03764,Female,1,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.13,No
CUST03765,Male,0,Yes,Yes,60,Yes,No phone service,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),18,Yes
CUST03766,Male,1,No,Yes,45,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,No,Mailed check,89.81,No
CUST03767,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,70.58,No
CUST03768,Male,0,No,Yes,16,No,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),45.49,Yes
CUST03769,Male,1,No,No,65,No,No,No,Yes,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,105.92,No
CUST03770,Female,0,Yes,Yes,4,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,95.7,Yes
CUST03771,Female,1,Yes,No,53,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),68,No
CUST03772,Female,1,No,Yes,15,No,No,No,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Mailed check,107.49,No
CUST03773,Female,0,No,No,6,No,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,117.5,No
CUST03774,Female,0,No,No,7,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,41.78,No
